KernelName,ipc,issued_ipc,inst_per_warp,shared_load_transactions_per_request,shared_store_transactions_per_request,local_load_transactions_per_request,local_store_transactions_per_request,gld_transactions_per_request,gst_transactions_per_request,shared_store_transactions,shared_load_transactions,local_load_transactions,local_store_transactions,gld_transactions,gst_transactions,dram_read_transactions,dram_write_transactions,gld_requested_throughput,gst_requested_throughput,gld_throughput,gst_throughput,dram_read_throughput,dram_write_throughput,tex_cache_throughput,local_load_throughput,local_store_throughput,shared_load_throughput,shared_store_throughput,tex_cache_transactions,flop_count_dp,flop_count_dp_add,flop_count_dp_fma,flop_count_dp_mul,flop_count_sp,flop_count_sp_add,flop_count_sp_fma,flop_count_sp_mul,flop_count_sp_special,inst_executed,inst_issued,shared_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_bit_convert,inst_control,inst_compute_ld_st,inst_misc,inst_inter_thread_communication,issue_slots,cf_issued,cf_executed,ldst_issued,ldst_executed,atomic_transactions,atomic_transactions_per_request,l2_read_transactions,l2_write_transactions,l2_tex_write_hit_rate,l2_tex_read_throughput,l2_tex_write_throughput,l2_tex_read_transactions,l2_tex_write_transactions,l2_read_throughput,l2_write_throughput,l2_atomic_throughput,l2_atomic_transactions,eligible_warps_per_cycle
"[[ cuSolverSp_LowlevelQR ]] void stable_sort_by_key_domino_phase1<int=256, int=4>(int, int, int, int*, int*, int*, int*, int*, int*)",0.154520043632,0.16440119775,9.82501295483e-06,0.0105657055182,0.028506374883,0.0,0.0,0.2187556875,0.13113390625,8.00513964171e-05,5.96576446632e-05,0.0,0.0,4.34558071151e-06,4.77090484629e-05,6.07773756802e-05,0.000251955471941,0.0677565659181,0.110927293727,0.0376254648422,0.0959327072509,0.0903454804949,0.0754117579767,0.0264754981943,0.0,0.0,0.0272222359013,0.0710819824288,3.04888379431e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.30005617492e-05,2.32211512298e-05,0.66842763,0.0,0.0,8.77876898471e-06,0.0,2.59428412382e-06,6.0488044376e-06,2.30909481424e-05,0.0016227816358,2.21194929189e-05,8.48106093422e-06,8.48106093422e-06,9.66677674965e-06,2.00246338226e-05,0.000120425342309,0.186929759087,5.40621081247e-06,4.78082954845e-05,0.5004692,0.0610591919728,0.0710751507964,5.05299741095e-06,4.76419502456e-05,0.0658967346211,0.0714971597095,0.00107193061362,0.000101734574495,0.0704952399595
"[[ cuSolverSp_LowlevelQR ]] void scatter_core<double, int=256>(int, double const *, double*, int const *)",0.0308665121353,0.0325251202697,8.26739273298e-07,0.0,0.0,0.0,0.0,0.249600625,0.99830271875,0.0,0.0,0.0,0.0,3.81659995741e-06,0.000176030544495,8.22568000278e-05,0.00289891522427,0.0592137601412,0.0647903023145,0.0308399535821,0.206906229535,0.0714767074688,0.50706100383,0.0181372598829,0.0,0.0,0.0,0.0,3.57291069645e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26572818166e-06,8.87159166145e-06,0.0,0.0,0.0,3.37714758008e-06,0.0,5.17804930774e-07,1.41261196581e-06,8.21257902749e-06,0.0,9.39716392576e-06,4.3153233615e-06,4.3153233615e-06,5.76832092791e-06,6.69014419935e-06,0.0,0.0,7.11134820808e-06,0.000175748215643,0.00010001,0.0500519216797,0.153293823205,7.08629031079e-06,0.000175782974356,0.0505673290164,0.153385565701,0.0,0.0,0.018379580443
"[[ cuSolverSp_LowlevelQR ]] void Imemset<int=128>(int, int, int*)",0.333061171928,0.347641719298,4.64338593691e-07,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.00424335896207,6.47946435823e-07,0.03570225564,0.0,0.999793194341,0.0,0.798203681352,8.05067584797e-05,0.999412894004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000924390853169,0.000928150664175,0.0,0.0,0.0,0.000305766603622,0.0,9.75186137616e-05,9.07966700179e-05,0.00193329548331,0.0,0.000983136315545,0.00054629183357,0.00054629183357,0.000408248074477,0.000849172710649,0.0,0.0,3.02128442192e-08,0.00423655319626,0.0,0.0,0.591377525394,0.0,0.00423739108321,7.63328678217e-05,0.591389759915,0.0,0.0,0.205640628501
"[[ cuSolverSp_LowlevelQR ]] void gather_core<double, int=256>(int, double const *, int const *, double*)",0.189395119924,0.189264412767,8.9960664583e-07,0.0,0.0,0.0,0.0,0.379154875,0.2499983125,0.0,0.0,0.0,0.0,0.0012470328168,0.0108944932526,0.0183674672056,0.0928041997987,0.241069739359,0.434785755521,0.295232094397,0.347119376908,0.432667689219,0.44003648401,0.0775759099821,0.0,0.0,0.0,0.0,0.000563707171953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00216394417629,0.00217201699143,0.0,0.0,0.0,0.000725734285747,0.0,0.000125191517182,0.000280904434504,0.00297823402537,0.0,0.00230069197241,0.00105196885903,0.00105196885903,0.00125959320525,0.00163517481801,0.0,0.0,0.00250059437634,0.0108770199796,0.0,0.479149024226,0.257175709569,0.0025022560339,0.010879171189,0.479125072242,0.257175709569,0.0,0.0,0.102567643316
"[[ cuSolverSp_LowlevelQR ]] void csrqr_leftLooking_byLevels_core<double, double, int=5, int=3>(int, int, double*, int const *, int const *, int const *, int const *, int const *, int const *, double*, double*, int*, int*, int*, int*, int*, int*, int*, int*, int, int)",0.123422491895,0.130825153625,0.00343777837071,0.0140915659752,0.0414602689334,0.235399662855,0.5,0.16966696875,0.21710559375,1.0,0.874373079171,0.0074606871525,0.0168355340884,1.0,1.0,1.0,0.384650518079,0.239179742691,0.0613160738225,0.203204415084,0.0549295388009,0.0406015530135,0.00320996404902,0.237258667038,2.60341185048e-05,5.91178517885e-05,0.0109012414982,0.0242547261138,1.0,1.0,0.675024842549,1.0,1.0,0.0,0.0,0.0,0.0,0.0227483132114,1.0,1.0,0.45478733,0.000440791185303,1.0,1.0,0.00901719759926,1.0,1.0,0.184344160945,0.00271267361111,1.0,1.0,1.0,1.0,1.0,0.135478510098,0.186929759087,1.0,1.0,0.99102514,0.330122213359,0.0407515437547,1.0,1.0,0.330319636537,0.0407576642991,2.61346894349e-05,0.114451396307,0.0512981628403
"[[ cuSolverSp_LowlevelQR ]] void stable_sort_by_key_stop_core<int=256, int=4>(int, int*, int*)",0.137067355349,0.135840557984,2.48176892547e-06,0.0,0.0,0.0,0.0,0.274609375,0.0,0.0,0.0,0.0,0.0,4.29291163209e-06,0.0,4.10150093876e-05,2.28367511837e-05,0.159081457127,0.0,0.0931990654179,0.0,0.14361606786,0.0160930127914,0.0487288101879,0.0,0.0,0.0,0.0,2.3819404643e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.91234181728e-06,6.07556440583e-06,0.0,0.0,0.0,2.41023470865e-06,0.0,3.88341055124e-07,9.4174131054e-07,7.18593145514e-06,0.0,5.74494916466e-06,2.17126038882e-06,2.17126038882e-06,2.8067333374e-06,3.6639020365e-06,0.0,0.0,5.52139728105e-06,0.0,0.0,0.151258085084,0.0,5.31377289438e-06,0.0,0.158496131636,0.000375772921496,0.0,0.0,0.0628970745664
"[[ cuSolverSp_LowlevelQR ]] void csrsv2_analysis_upper_nontranspose_kernel<int=5, int=3>(int, int const *, int const *, int*, int, int*, int*, int*, int)",0.0696281398661,0.0685681865238,4.34874691764e-05,0.0106308959212,0.0209104768745,0.0,0.0,0.2252086875,0.03125,0.00135507533153,0.00724203297934,0.00225578020882,0.00557803333183,0.0146326137141,0.00017604814931,0.00812881201062,0.00234136796346,0.324059727401,6.35288288721e-05,0.170759956157,0.000439568417427,0.0146682206393,0.000869588925952,0.0881062876998,0.000367081078288,0.000906473713648,0.00401361622717,0.00149480981,0.0083532813225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127100757715,0.0127731860218,0.69294193,0.0,0.0,0.0230890813141,0.0,0.0232305120031,0.021491050191,0.0901472777054,0.387309510031,0.0131745466469,0.0183752497493,0.0183752497493,0.00892508101198,0.0106910899934,0.135478510098,0.186929759087,0.0187739536044,0.000854045984409,0.93184905,0.277966824674,0.00110226723814,0.0189404257104,0.000595366157571,0.2756896644,0.00158450915154,0.00148028513436,0.114451396307,0.0250165416421
"[[ transpose ]] transposeFineGrained(float*, float*, int, int)",0.310230184702,0.310284187326,8.37597012347e-07,0.0211314110363,0.041820953749,0.0,0.0,0.25,0.125,0.00273384487524,0.00241340950657,0.0,0.0,0.000200099755847,0.00230749830263,0.0042469649136,0.0199708891519,0.277420780812,0.455320956843,0.144487429654,0.36351404071,0.494642620925,0.468196644733,0.0849743841044,0.0,0.0,0.0862996136074,0.190183226819,0.000124882280215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000857491694849,0.000861447124054,0.5,0.0,0.0,0.000332541351298,0.0,5.30283528945e-05,0.000197497467288,0.00126154393535,0.0,0.00091248111354,0.000148529622465,0.000148529622465,0.000475712265518,0.00103896988211,0.0,0.0,0.000247577263651,0.00230379739182,0.5,0.234496900052,0.269322278089,0.000247683798298,0.00230425302678,0.23457874613,0.269334506044,0.0,0.0,0.17756167768
"[[ transpose ]] transposeDiagonal(float*, float*, int, int)",0.697482588163,0.697526923166,2.07848147508e-06,0.0211314110363,0.041820953749,0.0,0.0,0.25,0.125,0.00273384487524,0.00241340950657,0.0,0.0,0.000200099755847,0.00230749830263,0.00420517236849,0.0199765983397,0.261217162292,0.428726528454,0.136048194554,0.342281879135,0.46117300445,0.440969567604,0.0800111924503,0.0,0.0,0.0812590760305,0.179075115656,0.000124882280215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0186625663848,0.00204024881737,0.00204824751291,0.5,0.000241081457516,0.0,0.00088706109078,0.0295475530933,0.000106056756361,0.000197497467288,0.00189231620381,0.0,0.00201208452455,0.000297063777832,0.000297063777832,0.000475712265518,0.00103896988211,0.0,0.0,0.000247633912734,0.00230379739182,0.4921872,0.220800383513,0.253591677662,0.000247683798298,0.00230425302678,0.220926578668,0.253603912184,0.0,0.0,0.42507343326
"[[ transpose ]] copy(float*, float*, int, int)",0.249926954692,0.24979362645,5.27375896663e-07,0.0,0.0,0.0,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.000200099755847,0.00230749830263,0.00424702970825,0.0199647292388,0.280885781469,0.461007940385,0.146292085518,0.36805435087,0.500831120018,0.473899961727,0.0860357187885,0.0,0.0,0.0,0.0,0.000124882280215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00056180241422,0.000564411784259,0.0,0.0,0.0,0.000203219714682,0.0,5.30283528945e-05,9.87487336441e-05,0.00105128651254,0.0,0.000597848758229,0.000148529622465,0.000148529622465,0.000380569812414,0.00069264658807,0.0,0.0,0.00024756971044,0.00230379739182,0.5,0.237425779101,0.272686128006,0.000247683798298,0.00230425302678,0.237501928198,0.272698362528,0.0,0.0,0.141574772214
"[[ transpose ]] transposeNoBankConflicts(float*, float*, int, int)",0.386284688405,0.386184513902,1.02372968176e-06,0.0211314110363,0.041820953749,0.0,0.0,0.25,0.125,0.00273384487524,0.00241340950657,0.0,0.0,0.000200099755847,0.00230749830263,0.00424706210557,0.0198944160838,0.285661189557,0.468845649491,0.148779233157,0.374311733194,0.509355763711,0.480253289734,0.0874984331531,0.0,0.0,0.0888629977395,0.195832298066,0.000124882280215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00103490526323,0.00103946568839,0.5,0.0,0.0,0.000443388468397,0.0,5.30283528945e-05,0.000197497467288,0.00126154393535,0.0,0.00110104588238,0.000148529622465,0.000148529622465,0.000475712265518,0.00103896988211,0.0,0.0,0.000247596146679,0.00230379739182,0.5,0.241462313026,0.277322131774,0.000247683798298,0.00230425302678,0.241564571319,0.277334359728,0.0,0.0,0.246223907549
"[[ transpose ]] transposeCoalesced(float*, float*, int, int)",0.357073058293,0.357527647569,9.61685458621e-07,0.0845256441454,0.0209104768745,0.0,0.0,0.25,0.125,0.00136692243762,0.00965363802628,0.0,0.0,0.000200099755847,0.00230749830263,0.00424706210557,0.0199409910369,0.279606883453,0.458908930113,0.145626004604,0.366378566583,0.498562376729,0.471184588054,0.085643990487,0.0,0.0,0.347924501306,0.0958398578614,0.000124882280215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000975767407101,0.000980126166945,0.22222222,0.0,0.0,0.000406439429364,0.0,5.30283528945e-05,0.000197497467288,0.00126154393535,0.0,0.00100676349796,0.000148529622465,0.000148529622465,0.000475712265518,0.00103896988211,0.0,0.0,0.000247577263651,0.00230379739182,0.5,0.236344758352,0.271444563743,0.000247683798298,0.00230425302678,0.236426368301,0.271456791698,0.0,0.0,0.184413411637
"[[ transpose ]] transposeCoarseGrained(float*, float*, int, int)",0.341642913415,0.342056523918,8.99641235484e-07,0.0,0.041820953749,0.0,0.0,0.25,0.125,0.00273384487524,0.0,0.0,0.0,0.000200099755847,0.00230749830263,0.00424712690021,0.0198564049124,0.28609588825,0.469559105145,0.149005634714,0.374881333921,0.510130728031,0.480064585937,0.0876315819878,0.0,0.0,0.0,0.196130300637,0.000124882280215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000916629550975,0.000920786645499,0.5,0.0,0.0,0.000387964909847,0.0,5.30283528945e-05,0.000148123100466,0.00126154393535,0.0,0.000975336036487,0.000148529622465,0.000148529622465,0.000443998114483,0.000923528784094,0.0,0.0,0.000247575375348,0.00230379739182,0.5,0.241829753041,0.277744140687,0.000247683798298,0.00230425302678,0.24191599052,0.277756368642,0.0,0.0,0.211737553012
"[[ transpose ]] copySharedMem(float*, float*, int, int)",0.386360168556,0.385925296829,9.92707570189e-07,0.0105657055182,0.0209104768745,0.0,0.0,0.25,0.125,0.00136692243762,0.00120670475329,0.0,0.0,0.000200099755847,0.00230749830263,0.0042469649136,0.019971490119,0.270049769452,0.443223175504,0.140648429266,0.353855549678,0.481501861821,0.455762558368,0.0827166327251,0.0,0.0,0.042002849332,0.0925639998565,0.000124882280215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00100533633516,0.00100979954946,1.0,0.0,0.0,0.000332541351298,0.0,0.000159085159827,0.000197497467288,0.00147180135817,0.0,0.000975339872847,0.000742666243934,0.000742666243934,0.000475712265518,0.00103896988211,0.0,0.0,0.00024756971044,0.00230379739182,0.5,0.228266367108,0.26216644223,0.000247683798298,0.00230425302678,0.228338363927,0.262178676752,0.0,0.0,0.224839381222
"[[ transpose ]] transposeNaive(float*, float*, int, int)",0.0893395513828,0.0891220190712,6.82486454505e-07,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.000200099755847,0.0184599864211,0.0042469649136,0.0199755466472,0.0953883948701,0.15655761294,0.0496805753097,1.0,0.170077274655,0.161024496698,0.0292176025209,0.0,0.0,0.0,0.0,0.000124882280215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000709647054535,0.00071309832044,0.0,0.0,0.0,0.000295592312265,0.0,5.30283528945e-05,9.87487336441e-05,0.00105128651254,0.0,0.000755343806171,0.000148529622465,0.000148529622465,0.000380569812414,0.00069264658807,0.0,0.0,0.000247584816862,0.0184303791345,0.96875,0.0806294425114,0.740885489768,0.000247683798298,0.0184340242143,0.0806617381306,0.740891603746,0.0,0.0,0.0372459725672
"[[ cannyEdgeDetectorNPP ]] void ForEachTupleByte<unsigned char, int=1, TupleByteFunctor<unsigned char, int=1, FilterEdgeDirectionAndSuppressReplicateBorderFunctor<short, float, unsigned char>>>(Tuple8<unsigned char, int=1>*, int, NppiSize, unsigned char)",0.380466764926,0.380318477501,3.68831397057e-05,0.0,0.0,0.0,0.0,0.32352940625,0.45,0.0,0.0,0.0,0.0,0.000481490037507,0.00129796779523,0.00160677757155,0.00445376744795,0.166723369633,0.0633737274033,0.481000239057,0.151795079037,0.138921335677,0.0775085731445,0.0677633810383,0.0,0.0,0.0,0.0,0.000134150886949,0.0,0.0,0.0,0.0,4.02579275093e-05,0.0,0.0,0.000120773744543,0.0,0.00110044725395,0.00110496407557,0.0,0.000773523629161,0.0,0.000143871173479,0.00670879501385,9.16134427336e-05,4.84100237201e-05,0.000742357229575,0.0,0.00100646905733,0.00072212312894,0.00072212312894,0.000164021624882,0.000247116100431,0.0,0.0,0.00111159096451,0.0012958860329,0.77777778,0.780642753857,0.112462771476,0.00111070703299,0.00129614232757,0.781762323932,0.112468885454,0.0,0.0,0.205563649371
"[[ cannyEdgeDetectorNPP ]] void ForEachPixelNaiveBy2<short, int=1, GradientVectorSobel3x3_C1R_By2_ReplicateBorderFunctor<unsigned char, short>>(Image<short, int=1>, NppiSize, unsigned char)",0.961135567762,0.970474932168,1.37438708994e-05,0.0,0.0,0.0,0.0,0.154296875,0.125,0.0,0.0,0.0,0.0,0.000185248602093,0.00173062372697,0.000269934485164,0.00750938485304,0.135550939075,0.222474982227,0.172085561391,0.355234155217,0.040960954309,0.229380502311,0.166079715153,0.0,0.0,0.0,0.0,0.000187323420322,0.0,0.0,0.0,0.0,0.0017293020785,0.00164401278088,0.00188145978403,0.000602276951445,0.0137071197879,0.00164489254136,0.00165173227592,0.0,0.00250529786214,0.0,0.0004030043692,0.0184672206833,0.000175111927912,9.87487336441e-05,0.00143043588272,0.0,0.00153535636651,0.00096557626665,0.00096557626665,0.000269570283793,0.000317463019532,0.0,0.0,0.000226490586689,0.00172784804386,0.5,0.279287483945,0.26318783107,0.000226398471881,0.00172818977009,0.27961918821,0.26320617957,0.0,0.0,0.644114935656
"[[ cannyEdgeDetectorNPP ]] void ForEachPixelNaiveBy2<unsigned char, int=1, FilterHysteresisThresholdBy2ReplicateBorderFunctor<short, unsigned char, unsigned char>>(Image<unsigned char, int=1>, NppiSize, short)",0.542755582826,0.545576524177,6.90388155485e-06,0.0,0.0,0.0,0.0,0.07730653125,0.052934875,0.0,0.0,0.0,0.0,9.67927915199e-05,0.000486262593208,0.000708885798112,0.00187171214636,0.0583506605802,0.0405740779437,0.135001492955,0.109239954471,0.117738897214,0.0625688002526,0.0858929206467,0.0,0.0,0.0,0.0,8.85186243106e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008299449826,0.000833819151369,0.0,0.0,0.0,0.00013759108495,0.0,3.50508271775e-05,4.6474133195e-05,0.000315284672571,0.0,0.000840198335786,0.00050986996045,0.00050986996045,0.000163937422881,0.000339041288738,0.0,0.0,0.000162284516118,0.000485482694698,0.9916368,0.21910163172,0.0809342971702,0.000162281717149,0.00048557871134,0.219297267822,0.0809526456694,0.0,0.0,0.332415497663
"[[ quasirandomGenerator ]] quasirandomGeneratorKernel(float*, unsigned int, unsigned int)",0.896812952069,0.895606067896,0.000146641521384,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0069224949079,1.39308483702e-06,0.0590052070798,0.0,0.495253945015,0.0,0.395395292099,4.60038602656e-05,0.50154640189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000483095130112,0.0,0.0,0.00144928493451,0.0,0.00655459250648,0.0065774639745,0.0,0.000723244372549,0.0,0.00383894742266,0.0443213296399,0.000159085159827,0.000219870227254,6.89901153106e-05,0.0,0.00695976134503,0.000675361704783,0.000675361704783,0.000431114240625,0.000530307543991,0.0,0.0,1.94495184661e-07,0.00691139217546,1.45e-06,0.0,0.292942634639,0.0,0.00691275908035,7.63328678217e-05,0.292948755183,0.0,0.0,0.95466520633
"[[ quasirandomGenerator ]] inverseCNDKernel(float*, unsigned int*, unsigned int)",0.875713679709,0.875964225341,0.000295621092083,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0069224949079,1.81425002031e-06,0.0589245272417,0.0,0.730850356071,0.0,0.583488113377,0.000103508694642,0.739114935629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0160591725277,0.00868827422366,0.020349754376,0.00313015807605,0.0652258453592,0.00440362263585,0.0044203805574,0.0,0.0162916753807,0.0,0.000620339725641,0.044783010157,0.000879076808942,0.000148123100466,0.00434417859453,0.0,0.0042390061706,0.00291257582776,0.00291257582776,0.000381560879634,0.000349930828348,0.0,0.0,1.75612157024e-07,0.00691139217546,0.0,0.0,0.432297876654,0.0,0.00691275908035,0.000109046955664,0.432303997198,0.0,0.0,0.526475350366
"[[ MC_SingleAsianOptionP ]] initRNG(curandStateXORWOW*, unsigned int)",0.416283855147,0.411380197113,0.0011260238154,0.0,0.0,0.418488289521,0.480475,0.0999115,1.0,0.0,0.0,0.00128655405119,0.0200932099345,0.0102108933601,0.00153006967528,3.2267732504e-05,0.0132531282593,0.0819252836957,0.00607759119181,0.341372260351,0.0204314090184,0.000322027045979,0.0263359264617,0.735721659017,0.00115070805811,0.0174415615297,0.0,0.0,0.0127526329408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127091724971,0.012754248551,0.0,0.0,0.0,0.00204220695023,0.0,2.56258064583e-05,0.00237184433189,0.0137055666307,0.0,0.00962385060435,0.000111459544261,0.000111459544261,0.0130676839205,0.0148495412992,0.0,0.0,0.0069421864933,0.0032058274375,0.79925106,0.555209416107,0.0317731187724,0.00691659727881,0.00320646147203,0.557603737142,0.0317731187724,0.0,0.0,0.126838739171
"[[ MC_SingleAsianOptionP ]] void computeValue<float>(float*, float const *, AsianOption<float> const *, unsigned int, unsigned int)",0.149919812485,0.14991747761,0.000145090175943,0.0105657055182,0.0209104768745,0.0,0.0,0.24946709375,0.03125,4.8556448895e-05,6.0725590154e-05,0.0,0.0,0.00166377499935,1.7076670483e-06,0.0349097988907,0.00222508082257,0.52920683294,0.0,0.27587960736,5.91726702131e-05,0.934689336581,0.0119832708225,0.162768349364,0.0,0.0,0.000510732700417,0.000793841305241,0.00104058022789,0.0,0.0,0.0,0.0,0.00161439581397,0.00829712537798,0.000322500843294,4.60715273067e-05,0.00177980102394,0.00163820325719,0.00164458556507,0.54956897,0.00232495556201,0.0,0.000417284639856,0.000174933633426,0.000131384745333,0.000413745333679,0.00239335230185,0.0,0.0013984050266,0.000478157773226,0.000478157773226,0.00106360288766,0.000985832733628,0.0,0.0,0.00205605958122,1.70492818456e-06,0.98969072,0.447740767956,4.38401727517e-05,0.00205722377464,1.70526537779e-06,0.447768745343,4.38401727517e-05,0.0,0.0,0.0553756911735
"[[ MC_SingleAsianOptionP ]] void generatePaths<float>(float*, curandStateXORWOW*, AsianOption<float> const *, unsigned int, unsigned int)",1.0,1.0,0.00161480548683,0.0,0.0,0.0,0.0,0.671875,0.125,0.0,0.0,0.0,0.0,5.09409229515e-05,0.0191452362374,0.000604922792485,0.163128472651,0.00370299251231,0.514455284807,0.00949249681648,0.410725042487,0.00982182484808,0.520795112222,0.00154326679059,0.0,0.0,0.0,0.0,1.62657950426e-05,0.0,0.0,0.0,0.0,0.0401070831386,0.0160312317344,0.0421058427865,0.0280870901359,0.542188332279,0.018225638272,0.0182886576363,0.0,0.0590380075865,0.0,0.00270258067438,0.306458026749,0.0019805658302,0.00041433453413,0.0263484858507,0.0,0.017670808572,0.00619570738467,0.00619570738467,0.00106529273469,0.000971480101996,0.0,0.0,0.000119786374118,0.0191145299042,0.0,0.0154059151204,0.304300224263,0.000119510758511,0.0191183102923,0.0154571907671,0.304300224263,0.0,0.0,0.862373143371
"[[ dct8x8 ]] CUDAkernel2IDCT(float*, float*, int)",0.422668285567,0.439007222939,7.81757211524e-06,0.0105657055182,0.0209104768745,0.0,0.0,0.25,0.125,0.00102519182822,0.000603352376643,0.0,0.0,5.00249389618e-05,0.000576874575658,0.00106431681548,0.00469460502787,0.272456370351,0.447173044799,0.141901845023,0.357009002042,0.486971558323,0.432351681467,0.0834537780413,0.0,0.0,0.0847543327935,0.280168866686,3.12205700537e-05,0.0,0.0,0.0,0.0,0.00056361098513,0.0008446933273,0.000422708305322,0.0004227081059,0.0,0.000234696147523,0.000236445392948,1.0,0.00063283882598,0.0,5.19595861403e-05,0.0,1.6570870365e-06,8.64051419386e-05,0.000151121921099,0.0,0.000218657177021,4.63715945254e-06,4.63715945254e-06,0.000108026326961,0.000220059593085,0.0,0.0,6.23290976241e-05,0.000575949347955,0.00061035,0.230300607113,0.26450278933,6.19209495744e-05,0.000576063256696,0.232118800284,0.26455172085,0.0,0.0,0.315974588805
"[[ dct8x8 ]] CUDAkernelQuantizationFloat(float*, int)",0.303326320984,0.306398634231,1.30904829373e-06,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,5.00249389618e-05,0.00115374915132,0.00106224338689,0.00516381011963,0.141832041262,0.232783934028,0.073869545838,0.371711368179,0.253010022028,0.247580810687,0.0434433581986,0.0,0.0,0.0,0.0,3.12205700537e-05,0.0,0.0,0.0,0.0,0.00068426498165,0.000482634027896,0.000845248910205,0.000120773744543,0.00466471609967,0.000326709222985,0.000328883611391,0.0,0.000843749234849,0.0,6.00559309951e-05,0.010459906947,3.97817709678e-05,3.70307751165e-05,0.000367970742158,0.0,0.000324651009564,0.000187494453994,0.000187494453994,0.000103070990862,0.00020202192152,0.0,0.0,6.20722884483e-05,0.00115189869591,1.0,0.119887104011,0.275395559066,6.19209495744e-05,0.00115212651339,0.120340348871,0.275420021542,0.0,0.0,0.119762277407
"[[ dct8x8 ]] CUDAkernel2DCT(float*, float*, int)",0.452340912731,0.454074519367,7.7555278921e-06,0.0105657055182,0.0209104768745,0.0,0.0,0.25,0.125,0.00102519182822,0.000603352376643,0.0,0.0,5.00249389618e-05,0.000576874575658,0.00101458692653,0.0047123335584,0.281099981903,0.461359500013,0.146403646267,0.368335025105,0.478941106486,0.447763230736,0.0861013286895,0.0,0.0,0.0874431421369,0.289057084417,3.12205700537e-05,0.0,0.0,0.0,0.0,0.00056361098513,0.0008446933273,0.000422708305322,0.0004227081059,0.0,0.000232848089519,0.00023467795603,1.0,0.00063283882598,0.0,5.19595861403e-05,0.0,1.6570870365e-06,8.64051419386e-05,0.000137980832173,0.0,0.000220713466004,4.63715945254e-06,4.63715945254e-06,0.000108026326961,0.000220059593085,0.0,0.0,6.21251609256e-05,0.000575949347955,0.0,0.237606837411,0.272894075474,6.19209495744e-05,0.000576063256696,0.238705278974,0.272943006994,0.0,0.0,0.348668640526
"[[ dct8x8 ]] CUDAkernelQuantizationShort(short*, int)",0.717621449998,0.724749310872,3.35038804939e-06,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,5.00249389618e-05,0.00115374915132,2.33260716896e-06,0.00177390474491,0.0676116686087,0.110968650418,0.0704275734739,0.354375619135,0.000540545397315,0.0810836337185,0.041419102646,0.0,0.0,0.0,0.0,3.12205700537e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046656415962,0.000813138302755,0.000816407362468,0.0,6.02703643791e-05,0.0,0.000207413734499,0.0184672206833,4.54951230583e-05,3.70307751165e-05,0.000420514244083,0.0,0.00077834758008,0.000222796700148,0.000222796700148,0.000110999528621,0.000230882196023,0.0,0.0,6.19363306493e-05,0.00115189869591,1.0,0.114300930519,0.262551754145,6.19209495744e-05,0.00115212651339,0.114478005158,0.262576223189,0.0,0.0,0.375537510964
