KernelName,sm_efficiency,achieved_occupancy,ipc,issued_ipc,branch_efficiency,warp_execution_efficiency,warp_nonpred_execution_efficiency,inst_replay_overhead,issue_slot_utilization,local_load_transactions_per_request,local_store_transactions_per_request,gld_transactions_per_request,gst_transactions_per_request,shared_load_transactions,global_hit_rate,local_hit_rate,gld_requested_throughput,gst_requested_throughput,gld_throughput,gst_throughput,dram_read_throughput,dram_write_throughput,tex_cache_throughput,shared_load_throughput,shared_store_throughput,gld_efficiency,gst_efficiency,cf_fu_utilization,tex_fu_utilization,ldst_fu_utilization,double_precision_fu_utilization,special_fu_utilization,single_precision_fu_utilization,dram_utilization,tex_utilization,shared_efficiency,shared_utilization,stall_inst_fetch,stall_exec_dependency,stall_memory_dependency,stall_texture,stall_sync,stall_other,stall_constant_memory_dependency,stall_memory_throttle,local_memory_overhead,tex_cache_hit_rate,l2_tex_read_hit_rate,l2_tex_write_hit_rate,l2_tex_read_throughput,l2_tex_write_throughput,l2_read_throughput,l2_write_throughput,sysmem_write_throughput,l2_utilization,eligible_warps_per_cycle,flop_sp_efficiency,flop_dp_efficiency
"[[ simpleCUFFT_callback ]] void spRadix0008A::kernel1Mem<unsigned int, float, fftDirection_t=1, unsigned int=256, unsigned int=4, CONSTANT, ALL, WRITEBACK>(kernel_parameters_t<fft_mem_radix1_t, unsigned int, float>)",0.0875273775398,0.045658821775,0.00171055903355,0.0157176366539,1.0,0.376190441623,0.39409687147,0.151006651007,0.0166089127622,0.0,0.0,0.21875,0.078125,0.0,0.0,0.0,0.000954778557677,0.00156704441961,0.00199580663349,0.00179208664058,0.0134552261925,0.0142373372779,0.000669868683311,0.0,0.0,0.25,0.7,0.0,0.1,0.2,0.0,0.25,0.0,0.111111111111,0.1,0.0,0.0,0.103590464663,0.115662485096,0.0,0.000366135776462,0.0,0.485873508382,0.688348447519,0.0116049215316,0.0,0.0770179474552,0.627511499734,0.7,0.00323910854927,0.00132773098841,0.0134977572935,0.00172229255631,0.654320987495,0.0,-0.000411098073647,0.000268583741443,0.0
"[[ simpleCUFFT_callback ]] void composite_2way_fft<unsigned int=56, unsigned int=1, unsigned int=7, unsigned int=8, unsigned int=0, unsigned int=0, unsigned int=2, unsigned int=8, unsigned int=1, unsigned int=0, unsigned int, float>(kernel_arguments_t<unsigned int>)",0.0950944580469,0.00228278788151,0.00424281795687,0.0113552755134,1.0,0.216489447492,0.23449408064,0.0546368046368,0.0113057589442,0.0,0.0,0.09722221875,0.0625,1.0311197843e-06,0.490468551374,0.0,0.000761242360354,0.00111175448306,0.000705588202122,0.000887590079787,0.0199357614504,0.0175817498719,0.000535499744846,0.000848879891492,0.00200339894698,0.5625,1.0,0.0,0.1,0.2,0.0,0.25,0.0,0.111111111111,0.1,0.134099616667,0.1,1.0,0.0696847652961,0.0340872859632,0.0,0.00957012778835,0.129027434311,0.198775703129,0.00426688113907,0.0,0.300736758734,0.0,1.0,0.000654365363605,0.000657602610977,0.0102550980268,0.000939432300458,0.444444437253,0.0,-0.000593128499799,0.000328969281128,0.0
"[[ simpleCUFFT_callback ]] void spRadix0007A::kernel1MemCallback<unsigned int, float, fftDirection_t=1, unsigned int=256, unsigned int=3, CONSTANT, ALL, WRITEBACK>(kernel_parameters_t<callback_radix1_t, unsigned int, float>)",0.109239250954,0.00801171728974,0.000967598159207,0.0133206220561,1.0,0.318141458647,0.337082009308,0.165136665137,0.013614883677,0.0,0.0,0.0625,0.0625,0.0,0.286106654014,0.0,0.000670925472779,0.00049764248543,0.000480471966408,0.000397302228217,0.00751013071597,0.00719289601971,0.000661964628595,0.0,0.0,0.72916667,1.0,0.0,0.1,0.2,0.0,0.25,0.0,0.111111111111,0.1,0.0,0.0,0.364160831704,0.106199655552,0.286238111948,0.0,0.001590932351,0.0396629030617,0.477370242621,0.00506750007762,0.0,0.210515727956,0.258973000289,0.42857143,0.00077978539001,0.000294355455938,0.00620843448277,0.000425875980761,0.209876537297,0.0,-0.000504304024894,0.000138798801171,0.0
"[[ scalarProd ]] scalarProdGPU(float*, float*, float*, int, int)",0.958544948493,0.932985110299,0.0790920822497,0.29227035773,1.0,0.982122888658,0.920912013588,0.00415125415125,0.264164419535,0.0,0.0,0.25,0.03125,0.000688198804608,0.572213308029,0.0,0.566250865055,0.000105881377753,0.294917099547,0.00073543178622,0.991261961034,0.0383506497932,0.173443454257,0.0251145002059,0.0515542500159,1.0,0.125,0.0,0.3,0.2,0.0,0.0,0.142857142857,1.0,0.2,0.504087866667,0.1,0.0524570938209,0.272002623069,0.335960236229,0.0486474558801,0.169291710327,0.326103733284,0.00782023286578,0.000296034844033,0.0,0.526032469651,0.0325296857702,0.96875,0.478637801098,0.000544870739125,0.478677804163,0.000557396499016,0.0126419752479,0.333333333333,0.0115689171794,0.025048548435,0.0
"[[ cuSolverSp_LowlevelQR ]] void set_identy<int=128>(int, int*)",0.124541364967,0.365381904795,0.0335426009554,0.0790171483311,1.0,0.999682741145,0.935419842667,0.279965529966,0.0866449887385,0.0,0.0,0.0,0.12490015625,0.0,0.0,0.0,0.0,0.0994705910573,0.0,0.0794142152773,0.00339278492674,0.00476663556576,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.2,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.612403625994,0.0824483821609,0.0,0.0,0.0,0.109330287391,0.558333458522,0.0462438017955,0.0,0.526289319891,0.0,0.0,0.0,0.0588368397803,0.00314600472752,0.0593872881874,0.901234562308,0.0,0.00357731806463,0.0,0.0
"[[ cuSolverSp_LowlevelQR ]] void qr_check_singularity<double, double, int=256>(int, double const *, double, int*)",0.429209620218,0.655859768392,0.0280570890245,0.129073073266,1.0,0.999412782352,0.896627916526,0.226737226737,0.14153295323,0.0,0.0,0.249600625,0.0,0.0,0.0,0.0,0.150223651906,0.0,0.0782400989342,0.0,0.268554290863,0.0262939935355,0.0460137206061,0.0,0.0,1.0,0.0,0.0,0.1,0.2,0.2,0.0,0.0,0.333333333333,0.1,0.0,0.0,0.458454817296,0.0740632288223,0.419100690687,0.0,0.0,0.0883477740464,0.223313289771,5.46284332569e-06,0.0,0.0,0.0,0.0,0.126980324196,0.0,0.131378154601,0.000356984275093,0.580246912462,0.0,0.00500733090595,0.0,0.0
"[[ cuSolverSp_LowlevelQR ]] void csrMv_kernel<double, double, double, int=128, int=1, int=2>(cusparseCsrMvParams<double, double, double>)",0.87205420548,0.833009214905,0.0702950478324,0.265344218108,0.99881662037,0.847410616608,0.671759229037,0.00984375984376,0.268487532962,0.0,0.0,0.1593338125,0.0625,0.000460321332277,0.281779851642,0.0,0.199640899551,0.036386382695,0.177771872498,0.0290497522714,0.320331099257,0.124110170642,0.176365022849,0.0689859935889,0.0456071785168,0.58489696,1.0,0.0,0.2,0.2,0.6,0.0,0.142857142857,0.444444444444,0.2,0.277777777778,0.1,0.0344736221825,0.304388755394,0.529503079646,0.0,0.0,0.262468280995,0.0100760275728,0.000336821938189,0.0,0.516562777506,0.507314073237,1.0,0.365875869076,0.0215225399393,0.367069736779,0.0215775854367,0.074074075033,0.166666666667,0.0111458958395,0.0,0.184667294305
"[[ cuSolverSp_LowlevelQR ]] void stable_sort_by_key_domino_phase1<int=256, int=4>(int, int, int, int*, int*, int*, int*, int*, int*)",0.548638820426,0.190228237933,0.0396108588701,0.16440119775,1.0,0.993740514964,0.935526185888,0.0135877635878,0.161859235641,0.0,0.0,0.2187556875,0.13113390625,5.96576446632e-05,0.607060640717,0.0,0.0677565659181,0.110927293727,0.0376254648422,0.0959327072509,0.0903454804949,0.0754117579767,0.0264754981943,0.0272222359013,0.0710819824288,0.93791412,0.9285496,0.0,0.1,0.2,0.0,0.25,0.0,0.111111111111,0.1,0.371348683333,0.1,0.242574476037,0.190494666773,0.1389345324,0.0,0.444931456648,0.112138121052,0.0450249575293,0.00625860818351,0.0,0.541943900969,0.260895252082,0.5004692,0.0610591919728,0.0710751507964,0.0658967346211,0.0714971597095,0.246913574813,0.0,0.00599138523299,0.0,0.0
"[[ cuSolverSp_LowlevelQR ]] void scatter_core<double, int=256>(int, double const *, double*, int const *)",0.588049282309,0.351351185722,0.00615785798024,0.0325251202697,1.0,0.999070195213,0.927883801687,0.157068157068,0.0356649744301,0.0,0.0,0.249600625,0.99830271875,0.0,0.286106654014,0.0,0.0592137601412,0.0647903023145,0.0308399535821,0.206906229535,0.0714767074688,0.50706100383,0.0181372598829,0.0,0.0,1.0,0.250025,0.0,0.1,0.2,0.0,0.0,0.0,0.666666666667,0.1,0.0,0.0,0.0181160729567,0.0228558165497,0.210529929351,0.0,0.0,0.0492858618149,0.128595683814,1.0,0.0,0.0877207354771,0.278893997093,0.00010001,0.0500519216797,0.153293823205,0.0505673290164,0.153385565701,0.148148150066,0.0,0.000854614262414,0.0,0.0
"[[ cuSolverSp_LowlevelQR ]] void Imemset<int=128>(int, int, int*)",0.582129567945,0.70711678273,0.0879130500929,0.347641719298,1.0,1.0,0.939442903146,0.133238383238,0.381201223832,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.999793194341,0.0,0.798203681352,8.05067584797e-05,0.999412894004,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,0.142857142857,0.555555555556,0.0,0.0,0.0,0.243348672838,0.129401458925,0.0,1.47441702985e-05,0.0,0.151883331805,0.283529324752,0.620438553858,0.0,0.526289319891,0.0,0.0,0.0,0.591377525394,7.63328678217e-05,0.591389759915,0.0126419752479,0.166666666667,0.0193119670908,0.0,0.0
"[[ cuSolverSp_LowlevelQR ]] void gather_core<double, int=256>(int, double const *, int const *, double*)",0.993939311093,0.898889349645,0.0490458984043,0.189264412767,1.0,0.999995727118,0.85154464613,0.000751500751501,0.207535005406,0.0,0.0,0.379154875,0.2499983125,0.0,0.325541924341,0.0,0.241069739359,0.434785755521,0.295232094397,0.347119376908,0.432667689219,0.44003648401,0.0775759099821,0.0,0.0,0.62271093,0.99999983,0.0,0.2,0.2,0.0,0.0,0.0,0.888888888889,0.1,0.0,0.0,0.0193966509368,0.054364965735,0.767995677862,0.00166005347264,0.0,0.0367774879718,0.00113446838602,0.251726747103,0.0,0.171237335032,0.314255500025,0.0,0.479149024226,0.257175709569,0.479125072242,0.257175709569,0.0,0.5,0.0091525961252,0.0,0.0
"[[ cuSolverSp_LowlevelQR ]] void csrqr_leftLooking_byLevels_core<double, double, int=5, int=3>(int, int, double*, int const *, int const *, int const *, int const *, int const *, int const *, double*, double*, int*, int*, int*, int*, int*, int*, int*, int*, int, int)",1.0,0.985673080262,0.0311977839392,0.130825153625,0.930713150406,0.919674104807,0.878740195975,2.25000225e-06,0.135399662615,0.235399662855,0.5,0.16966696875,0.21710559375,0.874373079171,0.682249389282,0.447307206119,0.239179742691,0.0613160738225,0.203204415084,0.0549295388009,0.0406015530135,0.00320996404902,0.237258667038,0.0109012414982,0.0242547261138,0.61304407,0.8911812,0.0,0.3,0.2,0.1,0.25,0.0,0.111111111111,0.3,0.252659627778,0.1,0.0310302301648,0.0475042143201,0.937425866609,0.0,0.000105524256502,0.0455153657529,-1.77736545083e-06,0.0,0.00022986041527,0.612237828712,0.788488472221,0.99102514,0.330122213359,0.0407515437547,0.330319636537,0.0407576642991,0.0,0.166666666667,0.00409922864549,0.0,0.0587236461249
"[[ cuSolverSp_LowlevelQR ]] void stable_sort_by_key_stop_core<int=256, int=4>(int, int*, int*)",0.354115764419,0.194119701838,0.0348892404123,0.135840557984,1.0,1.0,0.952793075498,0.0548775548776,0.1327083098,0.0,0.0,0.274609375,0.0,0.0,0.572213308029,0.0,0.159081457127,0.0,0.0931990654179,0.0,0.14361606786,0.0160930127914,0.0487288101879,0.0,0.0,0.88900249,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.222222222222,0.1,0.0,0.0,0.0485320363909,0.142871228958,0.505909209158,0.0,0.0497896033044,0.0365197137853,0.334331629413,0.000383744718544,0.0,0.526289319891,0.464757213876,0.0,0.151258085084,0.0,0.158496131636,0.000375772921496,0.617283949978,0.0,0.00524247337457,0.0,0.0
"[[ cuSolverSp_LowlevelQR ]] void csrsv2_analysis_upper_nontranspose_kernel<int=5, int=3>(int, int const *, int const *, int*, int, int*, int*, int*, int)",0.998928253277,0.988070262883,0.0166443580524,0.0685681865238,0.24387147354,0.713000770864,0.700133380124,9.45000945001e-05,0.0731423430657,0.0,0.0,0.2252086875,0.03125,0.00724203297934,0.545074512587,0.0,0.324059727401,6.35288288721e-05,0.170759956157,0.000439568417427,0.0146682206393,0.000869588925952,0.0881062876998,0.00401361622717,0.00149480981,0.9883933,0.125,0.0,0.1,0.2,0.0,0.25,0.0,0.111111111111,0.1,0.384967738889,0.1,0.0248564222221,0.0125389134361,0.990976501024,0.0,0.00707243370553,0.0135787596514,3.22605198738e-05,7.16898061069e-05,0.00509232177395,0.499792052564,0.815440693545,0.93184905,0.277966824674,0.00110226723814,0.2756896644,0.00158450915154,0.0,0.166666666667,0.00150878519561,0.0,0.0
"[[ transpose ]] transposeFineGrained(float*, float*, int, int)",0.974591500875,0.902743022432,0.0817363964482,0.310284187326,1.0,1.0,1.0,0.00270225270225,0.340237387351,0.0,0.0,0.25,0.125,0.00241340950657,0.572213308029,0.0,0.277420780812,0.455320956843,0.144487429654,0.36351404071,0.494642620925,0.468196644733,0.0849743841044,0.0862996136074,0.190183226819,1.0,1.0,0.0,0.2,0.4,0.0,0.0,0.142857142857,1.0,0.1,0.277777777778,0.2,0.0300792111121,0.0992479742877,0.773590270735,0.0,0.0658269251913,0.062169185775,0.00462804674888,0.0371945297362,0.0,0.526289319891,0.0,0.5,0.234496900052,0.269322278089,0.23457874613,0.269334506044,0.0126419752479,0.333333333333,0.0165443701574,0.0,0.0
"[[ transpose ]] transposeDiagonal(float*, float*, int, int)",0.975858189362,0.910901818672,0.186502955403,0.697526923166,1.0,1.0,0.955349317973,0.0011475011475,0.709142200987,0.0,0.0,0.25,0.125,0.00241340950657,0.572213308029,0.0,0.261217162292,0.428726528454,0.136048194554,0.342281879135,0.46117300445,0.440969567604,0.0800111924503,0.0812590760305,0.179075115656,1.0,1.0,0.0,0.2,0.4,0.0,0.5,0.571428571429,0.888888888889,0.1,0.277777777778,0.2,0.0487407370632,0.171928520092,0.598761890781,0.0,0.0791419928511,0.14151542414,0.00500909833905,0.0258316714381,0.0,0.526289319891,0.00837233373083,0.4921872,0.220800383513,0.253591677662,0.220926578668,0.253603912184,0.0126419752479,0.333333333333,0.0409403235568,0.0,0.0
"[[ transpose ]] copy(float*, float*, int, int)",0.970194991968,0.867042671281,0.0654220705835,0.24979362645,1.0,1.0,1.0,0.0027765027765,0.273907477377,0.0,0.0,0.25,0.125,0.0,0.572213308029,0.0,0.280885781469,0.461007940385,0.146292085518,0.36805435087,0.500831120018,0.473899961727,0.0860357187885,0.0,0.0,1.0,1.0,0.0,0.2,0.2,0.0,0.0,0.142857142857,1.0,0.1,0.0,0.0,0.043349410622,0.0627876986159,0.869209472484,0.0,0.0,0.0549503671759,0.00560239663822,0.0358453355953,0.0,0.526289319891,0.0,0.5,0.237425779101,0.272686128006,0.237501928198,0.272698362528,0.0126419752479,0.333333333333,0.0129973270416,0.0,0.0
"[[ transpose ]] transposeNoBankConflicts(float*, float*, int, int)",0.973686511316,0.90074724278,0.102312043171,0.386184513902,1.0,1.0,1.0,0.002241002241,0.42346483734,0.0,0.0,0.25,0.125,0.00241340950657,0.572213308029,0.0,0.285661189557,0.468845649491,0.148779233157,0.374311733194,0.509355763711,0.480253289734,0.0874984331531,0.0888629977395,0.195832298066,1.0,1.0,0.0,0.2,0.4,0.0,0.0,0.285714285714,1.0,0.1,0.277777777778,0.2,0.0326546770093,0.091741722302,0.757759293124,0.0,0.0692123470328,0.072708766065,0.00481178004611,0.0364522398667,0.0,0.526289319891,0.0,0.5,0.241462313026,0.277322131774,0.241564571319,0.277334359728,0.0126419752479,0.333333333333,0.0233120509743,0.0,0.0
"[[ transpose ]] transposeCoalesced(float*, float*, int, int)",0.974474845085,0.894670022246,0.0944091820369,0.357527647569,1.0,1.0,1.0,0.00237375237375,0.380093082497,0.0,0.0,0.25,0.125,0.00965363802628,0.572213308029,0.0,0.279606883453,0.458908930113,0.145626004604,0.366378566583,0.498562376729,0.471184588054,0.085643990487,0.347924501306,0.0958398578614,1.0,1.0,0.0,0.2,0.4,0.0,0.0,0.285714285714,1.0,0.1,0.123456788889,0.4,0.0283981239688,0.172299814253,0.656552099798,0.0,0.099868360046,0.0758609255937,0.0048101761667,0.0429372116167,0.0,0.526289319891,0.0,0.5,0.236344758352,0.271444563743,0.236426368301,0.271456791698,0.0126419752479,0.333333333333,0.0172197101304,0.0,0.0
"[[ transpose ]] transposeCoarseGrained(float*, float*, int, int)",0.973352945444,0.90181152241,0.0902347387832,0.342056523918,1.0,1.0,1.0,0.002529002529,0.375077038402,0.0,0.0,0.25,0.125,0.0,0.572213308029,0.0,0.28609588825,0.469559105145,0.149005634714,0.374881333921,0.510130728031,0.480064585937,0.0876315819878,0.0,0.196130300637,1.0,1.0,0.0,0.2,0.4,0.0,0.0,0.285714285714,1.0,0.1,0.277777777778,0.1,0.0303661476381,0.0771028121672,0.781418914196,0.0,0.0659740141228,0.0607285761117,0.0048934271041,0.0475246383045,0.0,0.526289319891,0.0,0.5,0.241829753041,0.277744140687,0.24191599052,0.277756368642,0.0126419752479,0.333333333333,0.0199129094013,0.0,0.0
"[[ transpose ]] copySharedMem(float*, float*, int, int)",0.973458220181,0.897580959813,0.102332463433,0.385925296829,1.0,1.0,0.939278939281,0.002313002313,0.38564387838,0.0,0.0,0.25,0.125,0.00120670475329,0.572213308029,0.0,0.270049769452,0.443223175504,0.140648429266,0.353855549678,0.481501861821,0.455762558368,0.0827166327251,0.042002849332,0.0925639998565,1.0,1.0,0.0,0.2,0.4,0.0,0.0,0.142857142857,0.888888888889,0.1,0.555555555556,0.1,0.058402834259,0.0914157023349,0.725737205209,0.0,0.0586087039258,0.106699608177,0.00469174954917,0.0327607034643,0.0,0.526289319891,0.0,0.5,0.228266367108,0.26216644223,0.228338363927,0.262178676752,0.0126419752479,0.333333333333,0.0212042888338,0.0,0.0
"[[ transpose ]] transposeNaive(float*, float*, int, int)",0.988818435293,0.849934529439,0.0219770473741,0.0891220190712,1.0,1.0,1.0,0.003267003267,0.0977253350732,0.0,0.0,0.25,1.0,0.0,0.572213308029,0.0,0.0953883948701,0.15655761294,0.0496805753097,1.0,0.170077274655,0.161024496698,0.0292176025209,0.0,0.0,1.0,0.125,0.0,0.1,0.2,0.0,0.0,0.0,0.333333333333,0.1,0.0,0.0,0.00603017060412,0.0115789893695,0.624316325107,0.000155380871607,0.0,0.0219982095505,0.00167346782746,0.577970249644,0.0,0.105257863978,0.0,0.96875,0.0806294425114,0.740885489768,0.0806617381306,0.740891603746,0.0,0.5,0.00271417694055,0.0,0.0
"[[ cannyEdgeDetectorNPP ]] void ForEachTupleByte<unsigned char, int=1, TupleByteFunctor<unsigned char, int=1, FilterEdgeDirectionAndSuppressReplicateBorderFunctor<short, float, unsigned char>>>(Tuple8<unsigned char, int=1>*, int, NppiSize, unsigned char)",0.943433240317,0.465004402155,0.100738072763,0.380318477501,0.0617158098187,0.48105276204,0.458373400428,0.0015435015435,0.358239879516,0.0,0.0,0.32352940625,0.45,0.0,0.0780290895393,0.0,0.166723369633,0.0633737274033,0.481000239057,0.151795079037,0.138921335677,0.0775085731445,0.0677633810383,0.0,0.0,0.18053136,0.33333333,0.0,0.1,0.2,0.0,0.25,0.285714285714,0.222222222222,0.1,0.0,0.0,0.144814872682,0.403570921888,0.300289237504,0.0943013781796,0.0,0.159069339858,0.00466481260005,0.0571831215251,0.0,0.0642562524592,0.766715563478,0.77777778,0.780642753857,0.112462771476,0.781762323932,0.112468885454,0.0126419752479,0.833333333333,0.0193043796562,0.00205265032793,0.0
"[[ cannyEdgeDetectorNPP ]] void ForEachPixelNaiveBy2<short, int=1, GradientVectorSobel3x3_C1R_By2_ReplicateBorderFunctor<unsigned char, short>>(Image<short, int=1>, NppiSize, unsigned char)",0.957266404744,0.89221257811,0.257831151649,0.970474932168,0.859560160897,0.892520896067,0.81318067352,0.0018675018675,0.933532279256,0.0,0.0,0.154296875,0.125,0.0,0.579456509969,0.0,0.135550939075,0.222474982227,0.172085561391,0.355234155217,0.040960954309,0.229380502311,0.166079715153,0.0,0.0,0.41025641,0.5,1.0,0.3,0.2,0.0,0.5,1.0,0.333333333333,0.2,0.0,0.0,0.173045934668,0.160627987719,0.0139650778233,0.00160958304354,0.0,0.967859007181,0.0103460824825,0.00499794094061,0.0,0.438334122522,0.77947297267,0.5,0.279287483945,0.26318783107,0.27961918821,0.26320617957,0.0246913626595,0.5,0.062530111373,0.149777775351,0.0
"[[ cannyEdgeDetectorNPP ]] void ForEachPixelNaiveBy2<unsigned char, int=1, FilterHysteresisThresholdBy2ReplicateBorderFunctor<short, unsigned char, unsigned char>>(Image<unsigned char, int=1>, NppiSize, short)",0.941632209344,0.760764851399,0.144643393573,0.545576524177,0.386406876884,0.351828884912,0.355711624022,0.002826002826,0.568976222947,0.0,0.0,0.07730653125,0.052934875,0.0,0.369369881681,0.0,0.0583506605802,0.0405740779437,0.135001492955,0.109239954471,0.117738897214,0.0625688002526,0.0858929206467,0.0,0.0,0.22511732,0.29658593,0.0,0.2,0.2,0.0,0.0,0.428571428571,0.222222222222,0.1,0.0,0.0,0.0880814439849,0.163762914984,0.646263209046,0.0,0.0,0.155711877296,0.00894985747403,0.00618206429667,0.0,0.368395292708,0.623784926474,0.9916368,0.21910163172,0.0809342971702,0.219297267822,0.0809526456694,0.0246913626595,0.166666666667,0.0318075101532,0.0,0.0
"[[ quasirandomGenerator ]] quasirandomGeneratorKernel(float*, unsigned int, unsigned int)",0.961717880837,0.697226744673,0.240429428512,0.895606067896,1.0,1.0,0.999563437437,0.00017775017775,0.981022506121,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.495253945015,0.0,0.395395292099,4.60038602656e-05,0.50154640189,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.2,0.0,0.25,1.0,0.444444444444,0.0,0.0,0.0,0.0613986987487,0.177139640772,0.0,0.0,0.0,0.816797819901,0.00198367455601,2.73302366968e-05,0.0,0.526289319891,0.0,1.45e-06,0.0,0.292942634639,7.63328678217e-05,0.292948755183,0.0,0.166666666667,0.0931394451145,0.00989166804867,0.0
"[[ quasirandomGenerator ]] inverseCNDKernel(float*, unsigned int*, unsigned int)",0.958140580928,0.758740473063,0.234721269849,0.875964225341,0.99998642175,0.999989983767,0.968795036127,0.000886500886501,0.869344198095,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.730850356071,0.0,0.583488113377,0.000103508694642,0.739114935629,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.2,0.0,0.5,0.857142857143,0.777777777778,0.0,0.0,0.0,0.180865861862,0.228173716317,0.0,0.0,0.0,0.948908834715,0.00493451109215,1.21752519869e-05,0.0,0.526289319891,0.0,0.0,0.0,0.432297876654,0.000109046955664,0.432303997198,0.0,0.166666666667,0.0509349859861,0.477826671663,0.0
"[[ MC_SingleAsianOptionP ]] initRNG(curandStateXORWOW*, unsigned int)",0.943163393908,0.882605462757,0.110427963028,0.411380197113,0.652111732348,0.725283858647,0.506302348127,0.000306000306,0.320571373127,0.418488289521,0.480475,0.0999115,1.0,0.0,0.831952578806,0.503220611916,0.0819252836957,0.00607759119181,0.341372260351,0.0204314090184,0.000322027045979,0.0263359264617,0.735721659017,0.0,0.0,0.125,0.23214286,0.0,0.8,0.2,0.0,0.0,0.142857142857,0.111111111111,0.7,0.0,0.0,0.137338430089,0.0591903184636,0.054570959647,0.546512520036,0.0,1.0,0.000557825757676,0.000364296355502,0.0278449169845,0.756541602571,0.836649084575,0.79925106,0.555209416107,0.0317731187724,0.557603737142,0.0317731187724,0.0,0.333333333333,0.0115448724922,0.0,0.0
"[[ MC_SingleAsianOptionP ]] void computeValue<float>(float*, float const *, AsianOption<float> const *, unsigned int, unsigned int)",0.8917759307,0.958051857587,0.0383663207253,0.14991747761,1.0,0.998117651446,0.98285848845,0.00109125109125,0.131434662757,0.0,0.0,0.24946709375,0.03125,6.0725590154e-05,0.572824466175,0.0,0.52920683294,0.0,0.27587960736,5.91726702131e-05,0.934689336581,0.0119832708225,0.162768349364,0.000510732700417,0.000793841305241,0.99906445,0.125,0.0,0.2,0.2,0.0,0.25,0.142857142857,0.888888888889,0.2,0.305316094444,0.1,0.0170165441164,0.0115060754665,0.984586635678,0.0178641634935,0.00988332830815,0.0158726525107,0.00122656122276,1.66448510715e-05,0.0,0.526827987536,0.00821031862842,0.98969072,0.447740767956,4.38401727517e-05,0.447768745343,4.38401727517e-05,0.0,0.333333333333,0.00450112952074,0.0207864945395,0.0
"[[ MC_SingleAsianOptionP ]] void generatePaths<float>(float*, curandStateXORWOW*, AsianOption<float> const *, unsigned int, unsigned int)",0.883217513081,0.863545460674,0.268345464265,1.0,1.0,1.0,0.944058551987,0.000108000108,1.0,0.0,0.0,0.671875,0.125,0.0,0.0598827864527,0.0,0.00370299251231,0.514455284807,0.00949249681648,0.410725042487,0.00982182484808,0.520795112222,0.00154326679059,0.0,0.0,0.19861963,1.0,0.0,0.2,0.2,0.0,1.0,1.0,0.555555555556,0.1,0.0,0.0,0.101944468375,0.1703092756,0.00318572864095,7.46882291818e-05,0.0,0.990414369071,0.000913242693968,2.21076943972e-06,0.0,0.51226142542,0.59028388637,0.0,0.0154059151204,0.304300224263,0.0154571907671,0.304300224263,0.0,0.166666666667,0.0840426938843,0.304613828977,0.0
"[[ dct8x8 ]] CUDAkernel2IDCT(float*, float*, int)",0.874963487078,0.793682959065,0.11215519519,0.439007222939,1.0,1.0,1.0,0.00908325908326,0.419986538079,0.0,0.0,0.25,0.125,0.000603352376643,0.572213308029,0.0,0.272456370351,0.447173044799,0.141901845023,0.357009002042,0.486971558323,0.432351681467,0.0834537780413,0.0847543327935,0.280168866686,1.0,1.0,0.0,0.3,0.4,0.0,0.0,0.285714285714,0.888888888889,0.1,0.555555555556,0.3,0.0178999790731,0.247886954546,0.452390930538,0.109236855756,0.0,0.250643044916,0.0322444238626,0.0817611905705,0.0,0.526289319891,0.0,0.00061035,0.230300607113,0.26450278933,0.232118800284,0.26455172085,0.074074075033,0.333333333333,0.0301870148139,0.142523376129,0.0
"[[ dct8x8 ]] CUDAkernelQuantizationFloat(float*, int)",0.935312168513,0.872645970752,0.0798686377493,0.306398634231,0.994435322393,0.995369974943,0.968216682603,0.00701100701101,0.312921500121,0.0,0.0,0.25,0.25,0.0,0.572213308029,0.0,0.141832041262,0.232783934028,0.073869545838,0.371711368179,0.253010022028,0.247580810687,0.0434433581986,0.0,0.0,1.0,0.5,0.0,0.2,0.2,0.0,0.5,0.142857142857,0.555555555556,0.1,0.0,0.0,0.0430077704803,0.510928404444,0.272913674656,0.0,0.0,0.295868243905,0.0122363434754,0.0511144632926,0.0,0.263144659945,0.0,1.0,0.119887104011,0.275395559066,0.120340348871,0.275420021542,0.0370370375165,0.333333333333,0.0108473822618,0.0929532786673,0.0
